age,gender,height_m,weight_kg,seatbelt,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
17,male,1.73,66.68,sometimes,no,2 or 3 times,all 30 days,no,no,no,no,0,7
17,male,1.7,74.84,most of the time,no,0 times,3 to 5 days,no,no,no,no,0,2
16,female,1.75,86.18,sometimes,yes,0 times,0 days,no,no,no,no,0,0
16,female,1.57,50.8,rarely,yes,not drive,not drive,no,no,no,yes,0,1
17,female,1.47,52.16,always,yes,not drive,not drive,no,no,no,no,0,2
16,female,1.75,95.26,sometimes,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.88,66.68,sometimes,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,86.18,sometimes,no,not drive,not drive,yes,no,no,yes,0,0
17,female,1.63,77.11,always,no,not drive,not drive,no,yes,yes,no,0,2
16,female,1.68,61.69,always,yes,0 times,0 days,no,no,no,no,0,2
17,female,1.68,69.85,most of the time,yes,0 times,0 days,no,no,no,no,0,1
15,female,1.65,69.4,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.52,51.26,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.68,73.94,sometimes,no,not drive,not drive,no,no,yes,yes,2,1
17,female,1.7,78.02,most of the time,no,0 times,0 days,no,yes,no,no,1,0
17,female,1.52,81.65,always,no,0 times,1 or 2 days,no,no,no,no,0,3
16,male,1.73,51.71,always,no,0 times,0 days,no,yes,yes,no,0,0
15,male,1.7,63.5,always,yes,0 times,0 days,no,no,no,no,0,0
14,male,1.63,49.9,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.6,57.15,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.52,58.06,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.52,63.05,always,no,not drive,not drive,no,no,no,yes,0,1
15,female,1.65,49.9,always,no,0 times,0 days,no,yes,no,yes,0,1
16,male,1.65,56.7,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,56.7,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.9,90.72,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.63,63.5,always,no,not drive,not drive,no,no,no,yes,0,0
16,male,1.83,77.11,most of the time,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.78,59.88,rarely,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.5,47.63,never,no,0 times,0 days,no,yes,no,yes,0,0
17,male,1.6,43.09,always,no,0 times,3 to 5 days,no,no,yes,no,0,0
15,male,1.9,65.77,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.75,58.97,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.52,67.13,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.52,56.7,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,49.9,most of the time,no,0 times,3 to 5 days,no,yes,no,no,3,5
17,male,1.8,68.49,always,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.83,113.4,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
16,male,1.73,72.58,always,no,0 times,0 days,yes,no,yes,no,0,0
17,male,1.65,52.16,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,88.45,always,no,0 times,0 days,no,no,yes,no,0,0
17,male,1.9,76.66,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.75,70.31,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.78,68.04,always,no,not drive,not drive,yes,no,yes,no,0,0
17,male,1.78,55.34,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.78,70.31,always,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.78,70.31,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,2.01,90.72,most of the time,yes,not drive,not drive,no,no,yes,no,0,0
14,male,1.73,86.18,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,72.12,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,63.5,always,no,0 times,0 days,no,no,yes,yes,0,0
14,male,1.63,58.97,most of the time,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.7,61.24,always,no,0 times,0 days,no,no,no,no,0,1
15,female,1.63,47.63,always,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.7,74.84,most of the time,yes,0 times,3 to 5 days,no,no,no,yes,0,6
15,female,1.57,54.43,sometimes,yes,0 times,0 days,no,no,no,yes,0,0
14,female,1.73,88.91,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.55,57.61,always,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.57,53.52,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,44.45,sometimes,no,0 times,0 days,no,yes,no,yes,0,2
14,female,1.63,54.89,most of the time,no,0 times,0 days,no,yes,yes,yes,0,0
15,female,1.7,53.52,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.63,56.7,always,no,0 times,0 days,no,yes,no,no,0,0
17,female,1.57,59.88,always,yes,0 times,10 to 19 days,no,no,no,no,7,18
17,female,1.55,46.27,always,no,0 times,all 30 days,no,no,yes,no,0,0
17,male,1.65,70.31,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,58.97,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.83,90.72,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,48.99,always,no,0 times,0 days,no,no,yes,yes,0,0
17,female,1.6,66.68,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,45.36,always,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,58.97,always,no,0 times,0 days,no,no,yes,no,0,0
17,female,1.55,48.08,always,yes,0 times,0 days,no,no,no,no,25,1
17,female,1.55,54.43,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.5,43.55,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.73,56.7,rarely,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.6,65.77,always,yes,0 times,0 days,no,no,no,yes,0,5
17,female,1.65,83.92,sometimes,yes,not drive,not drive,no,no,no,yes,8,10
17,male,1.68,88.45,always,no,0 times,10 to 19 days,yes,yes,yes,yes,0,0
17,male,1.93,89.81,always,no,0 times,0 days,yes,no,no,yes,0,1
16,male,1.85,84.37,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.68,77.11,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,58.97,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.7,58.97,most of the time,no,not drive,not drive,no,no,yes,no,0,1
14,female,1.5,66.68,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.55,46.72,sometimes,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,76.66,most of the time,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.52,45.81,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.73,74.84,always,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.65,60.33,always,yes,0 times,0 days,no,no,no,no,0,0
14,female,1.68,58.97,always,no,0 times,0 days,no,no,yes,no,0,2
14,female,1.63,49.9,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.63,52.16,always,no,not drive,not drive,yes,no,yes,no,0,0
15,female,1.73,61.24,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.68,48.99,always,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.85,68.04,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.78,64.86,always,no,0 times,0 days,no,no,no,no,0,2
15,male,1.63,56.7,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,68.04,always,yes,not drive,not drive,no,no,no,no,0,4
15,male,1.83,70.31,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.78,71.67,always,no,0 times,0 days,yes,yes,no,yes,0,0
17,female,1.52,58.06,always,no,not drive,not drive,no,yes,yes,no,0,0
17,female,1.63,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.65,58.97,sometimes,yes,not drive,not drive,no,no,no,yes,2,3
15,female,1.57,47.17,most of the time,yes,not drive,not drive,no,yes,yes,yes,0,1
17,female,1.6,69.85,most of the time,yes,0 times,6 to 9 days,no,no,no,no,29,5
16,male,1.83,62.6,always,yes,0 times,0 days,no,no,no,no,2,1
17,male,1.85,75.75,always,no,0 times,0 days,no,no,yes,no,0,2
16,male,1.78,80.29,most of the time,yes,not drive,not drive,no,no,no,no,0,0
16,male,1.65,54.43,always,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.7,72.58,always,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.73,62.14,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,2
17,male,1.8,84.82,rarely,no,0 times,0 days,no,no,no,no,0,3
16,female,1.57,56.7,always,no,0 times,3 to 5 days,no,yes,no,yes,0,0
16,female,1.73,52.16,sometimes,yes,not drive,not drive,no,no,yes,yes,0,4
16,female,1.73,61.24,sometimes,yes,not drive,not drive,yes,no,no,yes,0,0
17,female,1.73,65.32,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.65,48.08,most of the time,yes,not drive,not drive,no,yes,no,yes,0,0
17,female,1.57,49.9,rarely,yes,0 times,0 days,no,yes,yes,yes,4,2
15,male,1.7,65.77,always,yes,0 times,0 days,yes,no,yes,no,0,5
17,male,1.65,52.16,always,no,0 times,0 days,yes,no,yes,yes,0,2
16,male,1.73,70.76,sometimes,no,0 times,1 or 2 days,no,no,no,no,0,0
15,male,1.83,83.92,most of the time,no,0 times,0 days,no,no,no,no,0,2
16,male,1.73,79.38,always,no,0 times,10 to 19 days,no,no,no,yes,0,0
15,male,1.96,114.76,sometimes,no,not drive,not drive,no,no,no,no,0,0
17,male,1.6,54.43,always,no,0 times,0 days,yes,no,yes,no,0,0
16,male,1.83,63.5,sometimes,no,0 times,6 to 9 days,yes,no,no,no,0,1
16,male,1.57,73.48,sometimes,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,56.7,most of the time,no,not drive,not drive,no,no,no,no,0,1
14,male,1.75,56.7,always,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.75,81.65,most of the time,yes,1 time,1 or 2 days,no,no,yes,yes,0,4
16,male,1.7,56.7,most of the time,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.6,81.65,always,no,0 times,0 days,no,no,yes,yes,2,2
16,male,1.7,68.04,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.78,72.58,always,no,0 times,0 days,no,no,no,yes,0,0
14,male,1.7,48.99,always,no,0 times,0 days,yes,no,no,no,0,0
14,male,1.73,64.41,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.75,52.16,always,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.7,56.7,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,49.9,always,no,0 times,0 days,yes,no,no,yes,3,0
15,female,1.55,57.61,sometimes,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,60.78,always,no,not drive,not drive,no,no,no,no,0,0
13,male,1.83,77.11,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.68,47.17,rarely,yes,not drive,not drive,no,no,no,yes,6,2
16,female,1.7,99.79,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,58.97,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.63,73.48,always,no,0 times,20 to 29 days,yes,no,no,no,8,0
17,male,1.65,58.97,rarely,no,0 times,10 to 19 days,yes,yes,no,no,3,1
17,male,1.73,58.97,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,73.94,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,68.95,always,yes,0 times,1 or 2 days,no,no,no,no,0,1
16,female,1.68,49.9,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,63.5,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,51.71,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.7,58.97,always,yes,0 times,0 days,no,no,no,yes,0,2
17,female,1.57,49.9,always,no,0 times,all 30 days,no,no,no,yes,0,0
16,female,1.65,77.11,sometimes,no,not drive,not drive,no,no,no,yes,0,16
17,female,1.57,51.71,always,yes,0 times,10 to 19 days,no,yes,no,no,0,4
16,female,1.55,48.54,always,no,1 time,all 30 days,no,no,no,no,0,3
16,male,1.75,72.12,always,no,0 times,1 or 2 days,yes,no,no,no,0,0
15,male,1.7,56.7,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.6,65.77,always,yes,0 times,0 days,no,no,no,no,0,0
16,male,1.88,67.59,always,no,0 times,0 days,yes,no,no,yes,0,5
17,male,1.8,88.45,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.7,64.86,sometimes,yes,0 times,10 to 19 days,no,no,no,yes,3,3
16,male,1.73,71.67,sometimes,yes,0 times,0 days,no,no,no,yes,6,3
15,female,1.52,52.62,always,no,not drive,not drive,no,no,no,yes,0,2
17,female,1.6,70.31,sometimes,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,63.5,always,yes,0 times,0 days,no,no,yes,yes,2,1
17,male,1.78,114.76,always,no,not drive,not drive,yes,no,no,no,0,0
17,male,1.65,54.43,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,49.9,always,no,0 times,1 or 2 days,no,no,no,no,0,0
15,female,1.6,58.97,sometimes,no,0 times,0 days,no,yes,no,no,0,4
15,male,1.68,55.79,always,yes,0 times,1 or 2 days,no,no,no,no,0,1
16,female,1.65,40.82,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
14,male,1.63,62.6,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,male,1.75,59.88,sometimes,no,not drive,not drive,yes,no,no,no,0,0
15,female,1.68,56.7,most of the time,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.57,54.43,always,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.7,57.15,always,no,not drive,not drive,no,no,yes,yes,0,0
15,male,1.8,74.39,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,56.7,most of the time,no,0 times,0 days,no,no,yes,yes,0,0
16,female,1.73,51.26,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.7,60.78,always,yes,0 times,all 30 days,yes,no,yes,no,0,18
17,female,1.65,53.52,always,no,0 times,0 days,no,yes,no,no,0,0
17,female,1.68,61.24,most of the time,yes,not drive,not drive,yes,no,yes,yes,20,3
17,female,1.68,73.94,always,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.8,62.6,always,no,0 times,3 to 5 days,no,yes,yes,yes,18,1
16,male,1.78,66.68,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.88,68.04,rarely,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,65.77,rarely,no,0 times,6 to 9 days,yes,no,no,no,30,8
17,male,1.65,69.4,most of the time,no,6 or more times,all 30 days,yes,yes,yes,no,30,30
17,male,1.75,106.6,always,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.78,59.42,sometimes,yes,0 times,0 days,yes,no,no,no,30,7
16,male,1.57,70.76,most of the time,yes,1 time,10 to 19 days,yes,no,no,no,0,2
16,female,1.7,48.54,always,no,0 times,0 days,no,no,yes,yes,0,0
16,female,1.7,49.44,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.8,64.86,always,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.88,95.26,rarely,yes,0 times,all 30 days,yes,no,no,no,0,4
15,male,1.68,56.7,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.7,75.3,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
15,female,1.7,52.16,always,yes,2 or 3 times,10 to 19 days,no,yes,no,no,0,13
17,male,1.83,95.26,most of the time,yes,not drive,not drive,yes,no,yes,yes,30,8
17,male,1.75,99.79,rarely,no,not drive,not drive,no,yes,yes,yes,0,0
16,male,1.73,61.24,most of the time,no,0 times,all 30 days,yes,no,no,no,0,0
17,male,1.78,61.24,most of the time,yes,not drive,not drive,no,no,no,no,0,0
17,male,1.78,90.72,always,no,0 times,all 30 days,no,yes,no,no,0,1
17,female,1.55,59.88,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.75,92.99,always,no,not drive,not drive,no,no,yes,no,0,0
17,female,1.6,54.43,sometimes,no,1 time,all 30 days,no,no,no,yes,3,5
17,female,1.6,52.62,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.63,58.06,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.68,54.43,always,yes,1 time,10 to 19 days,no,no,no,no,19,5
16,female,1.55,53.07,always,no,not drive,not drive,no,no,yes,no,0,0
16,female,1.52,49.44,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.7,65.77,always,no,0 times,0 days,no,no,no,yes,3,1
14,male,1.68,54.43,sometimes,no,0 times,0 days,yes,no,no,no,0,0
14,male,1.78,58.97,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,85.28,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.63,47.63,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.85,80.29,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.7,67.59,most of the time,no,0 times,0 days,no,no,no,yes,0,0
15,male,1.78,68.04,always,no,not drive,not drive,yes,no,no,no,0,0
15,male,1.8,63.5,most of the time,yes,0 times,0 days,no,no,no,no,0,5
14,female,1.55,47.63,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,56.7,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,54.43,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.57,54.43,always,no,0 times,0 days,no,no,no,yes,0,0
14,female,1.6,63.05,rarely,yes,not drive,not drive,no,no,yes,no,0,5
14,female,1.6,81.65,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,46.27,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.5,45.36,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.65,58.51,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.65,58.97,always,yes,not drive,not drive,no,no,yes,yes,0,0
15,female,1.6,47.17,always,no,0 times,0 days,no,no,no,yes,0,0
15,female,1.52,56.7,most of the time,no,0 times,0 days,no,no,no,no,24,1
16,female,1.57,54.89,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,81.65,sometimes,no,0 times,0 days,no,no,no,no,0,0
14,female,1.63,52.62,most of the time,no,not drive,not drive,no,no,no,yes,0,0
16,male,1.68,61.24,always,yes,0 times,0 days,no,no,no,no,0,0
16,female,1.73,58.97,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.6,63.5,most of the time,no,0 times,3 to 5 days,no,no,no,no,0,0
17,female,1.57,64.86,always,yes,0 times,3 to 5 days,no,no,no,yes,30,2
16,female,1.63,79.38,always,no,0 times,0 days,no,yes,no,yes,0,0
16,female,1.6,67.13,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.65,65.77,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.57,51.71,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.73,104.33,always,no,0 times,20 to 29 days,no,no,no,yes,0,1
17,female,1.57,47.63,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.68,65.77,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.85,103.42,always,no,0 times,6 to 9 days,yes,no,no,no,0,0
17,male,1.83,62.6,most of the time,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.83,62.6,most of the time,no,0 times,10 to 19 days,no,no,no,yes,0,1
17,male,1.85,73.48,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.85,79.38,always,no,0 times,all 30 days,yes,no,no,no,0,0
17,male,1.83,70.31,most of the time,no,0 times,1 or 2 days,no,no,no,yes,0,0
16,male,1.78,56.7,always,no,0 times,1 or 2 days,no,no,no,no,10,2
16,male,1.78,86.18,most of the time,no,0 times,0 days,no,no,no,yes,5,2
16,male,1.88,54.43,always,no,0 times,3 to 5 days,yes,no,yes,no,0,2
17,male,1.78,79.83,rarely,yes,1 time,all 30 days,yes,no,no,yes,5,5
17,male,1.83,88.45,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.78,68.49,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,77.11,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.75,65.77,sometimes,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,58.97,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,52.16,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.73,52.62,always,no,not drive,not drive,no,no,yes,yes,10,28
15,female,1.5,46.72,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,female,1.52,49.9,sometimes,no,0 times,0 days,no,no,yes,yes,0,0
15,female,1.55,49.9,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,male,1.65,66.68,always,no,0 times,3 to 5 days,no,no,no,no,0,1
15,male,1.78,69.4,most of the time,no,0 times,0 days,yes,no,no,yes,0,0
17,female,1.7,59.42,always,yes,not drive,not drive,no,no,yes,no,0,0
17,female,1.55,50.35,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.73,65.77,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,45.36,most of the time,yes,0 times,20 to 29 days,no,no,no,no,0,2
17,female,1.6,57.61,most of the time,yes,0 times,0 days,no,no,yes,yes,19,8
17,female,1.63,53.52,always,no,0 times,20 to 29 days,no,no,yes,no,0,0
17,male,1.9,95.26,always,no,0 times,all 30 days,no,no,no,yes,0,4
17,male,1.73,55.79,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.73,63.96,always,no,2 or 3 times,all 30 days,yes,no,no,no,0,1
17,male,1.65,54.43,most of the time,no,not drive,not drive,yes,no,no,yes,1,2
17,male,1.78,79.38,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.68,55.34,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.63,58.97,sometimes,yes,0 times,1 or 2 days,no,no,no,yes,0,0
15,female,1.6,54.43,most of the time,yes,not drive,not drive,no,no,yes,no,0,1
14,female,1.68,46.27,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.65,57.61,sometimes,no,0 times,0 days,yes,no,no,yes,0,0
15,male,1.8,63.5,most of the time,yes,not drive,not drive,no,no,yes,no,0,0
14,male,1.65,59.88,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,62.6,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.65,57.15,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.65,57.61,always,no,0 times,1 or 2 days,no,no,no,no,0,0
16,female,1.65,56.7,always,no,0 times,3 to 5 days,no,no,no,yes,0,1
15,female,1.63,86.18,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,63.5,always,no,0 times,0 days,no,no,yes,yes,0,1
17,female,1.55,52.16,always,no,0 times,3 to 5 days,no,no,yes,yes,0,0
16,female,1.55,54.89,always,no,0 times,1 or 2 days,yes,no,yes,yes,3,9
16,male,1.9,102.06,most of the time,yes,0 times,0 days,no,no,no,no,0,4
15,male,1.9,66.68,most of the time,no,0 times,0 days,no,no,no,no,0,1
15,male,1.73,119.75,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.78,74.84,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.7,65.77,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.68,56.7,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.75,65.77,always,no,not drive,not drive,no,no,no,yes,0,1
16,male,1.8,90.72,sometimes,no,0 times,all 30 days,yes,no,no,no,1,3
15,male,1.63,72.58,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,82.56,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,71.22,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.9,82.56,always,no,0 times,0 days,no,no,yes,yes,0,0
15,male,1.68,77.11,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.57,52.16,always,no,0 times,0 days,no,no,no,no,0,0
